name,slug,description,assets,facets,optionGroups,optionValues,sku,price,taxCategory,stockOnHand,trackInventory,variantAssets,variantFacets,variant:descriptionTab1Label,variant:descriptionTab1Visible,variant:descriptionTab1Content,product:brand,variant:optionTab1Label,variant:optionTab1Visible,variant:optionTab1Bar1Name,variant:optionTab1Bar1Visible,variant:optionTab1Bar1Min,variant:optionTab1Bar1Max,variant:optionTab1Bar1MinLabel,variant:optionTab1Bar1MaxLabel,variant:optionTab1Bar1Rating,variant:optionTab2Label,variant:optionTab2Visible,variant:optionTab2Bar1Name,variant:optionTab2Bar1Visible,variant:optionTab2Bar1MinLabel,variant:optionTab2Bar1MaxLabel,variant:frontPhoto,variant:backPhoto,variant:shortdescription,variant:optionTab1Bar2Name,variant:optionTab1Bar2Visible,variant:optionTab1Bar2MinLabel,variant:optionTab1Bar2MaxLabel,variant:optionTab1Bar2Min,variant:optionTab1Bar2Max,variant:optionTab1Bar2Rating,variant:optionTab2Bar1Rating,variant:optionTab2Bar2Name,variant:optionTab2Bar2Visible,variant:optionTab2Bar2MinLabel,variant:optionTab2Bar2MaxLabel,variant:optionTab2Bar2Rating,variant:optionTab2Bar3Name,variant:optionTab2Bar3Visible,variant:optionTab2Bar3MinLabel,variant:optionTab2Bar3MaxLabel,variant:optionTab2Bar3Rating
,,,,,,149,SN-BRD-Jones-womensflagship-149-Natural-2425,699.95,Standard,,False,,,Long Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Hybride camber met positieve camber tussen de voeten en opwaartse tip en tail,</li>
        <li><strong>Core omschrijving:</strong> Poplar en Paulownia Classic Core, versterkt met Ash stringers voor stabiliteit,</li>
        <li><strong>Reinforcements:</strong> Strategische Ash versterkingen voor duurzaamheid en absorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor veelzijdigheid en soepele bochten,</li>
    </ul>
    <p>De <strong>United Shapes Object 148</strong> biedt een perfecte balans tussen speelsheid, stabiliteit en duurzaamheid, ideaal voor freestyle-liefhebbers die prestaties combineren met respect voor de natuur,</p>
</div>",Jones,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,Jones/Women'S Flagship/Jones-womensflagship-top.png,Jones/Women'S Flagship/Jones-womensflagship-2425-base.png,"<!-- Korte omschrijving -->
<div class=""short-description"">
    <p>De <strong>United Shapes Object 148</strong> is een veelzijdige freestyle twin voor snowboarders van alle niveaus, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt dit unisex board een soepele, speelse rit in het park en op de piste,</p>
</div>",Difficulty flex rating,True,Soft,Stiff,10,100,80.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,152,SN-BRD-Jones-womensflagship-152-Natural-2425,699.95,Standard,,False,,,Long Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Hybride camber met positieve camber tussen de voeten en opwaartse tip en tail,</li>
        <li><strong>Core omschrijving:</strong> Poplar en Paulownia Classic Core, versterkt met Ash stringers voor stabiliteit,</li>
        <li><strong>Reinforcements:</strong> Strategische Ash versterkingen voor duurzaamheid en absorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor veelzijdigheid en soepele bochten,</li>
    </ul>
    <p>De <strong>United Shapes Object 148</strong> biedt een perfecte balans tussen speelsheid, stabiliteit en duurzaamheid, ideaal voor freestyle-liefhebbers die prestaties combineren met respect voor de natuur,</p>
</div>",Jones,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,Jones/Women'S Flagship/Jones-womensflagship-top.png,Jones/Women'S Flagship/Jones-womensflagship-2425-base.png,"<!-- Korte omschrijving -->
<div class=""short-description"">
    <p>De <strong>United Shapes Object 148</strong> is een veelzijdige freestyle twin voor snowboarders van alle niveaus, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt dit unisex board een soepele, speelse rit in het park en op de piste,</p>
</div>",Difficulty flex rating,True,Soft,Stiff,10,100,80.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,155,SN-BRD-Jones-womensflagship-155-Natural-2425,699.95,Standard,,False,,,Long Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Hybride camber met positieve camber tussen de voeten en opwaartse tip en tail,</li>
        <li><strong>Core omschrijving:</strong> Poplar en Paulownia Classic Core, versterkt met Ash stringers voor stabiliteit,</li>
        <li><strong>Reinforcements:</strong> Strategische Ash versterkingen voor duurzaamheid en absorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor veelzijdigheid en soepele bochten,</li>
    </ul>
    <p>De <strong>United Shapes Object 148</strong> biedt een perfecte balans tussen speelsheid, stabiliteit en duurzaamheid, ideaal voor freestyle-liefhebbers die prestaties combineren met respect voor de natuur,</p>
</div>",Jones,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,Jones/Women'S Flagship/Jones-womensflagship-top.png,Jones/Women'S Flagship/Jones-womensflagship-2425-base.png,"<!-- Korte omschrijving -->
<div class=""short-description"">
    <p>De <strong>United Shapes Object 148</strong> is een veelzijdige freestyle twin voor snowboarders van alle niveaus, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt dit unisex board een soepele, speelse rit in het park en op de piste,</p>
</div>",Difficulty flex rating,True,Soft,Stiff,10,100,80.0,,All Mountain,False,,,,Resort,False,,,
Mountain Snowskate,jones-snowskates-mountainsnowskate,"
<div class=""short-description"">
    <p>De <strong>United Shapes Object 148</strong> is een veelzijdige freestyle twin voor snowboarders van alle niveaus, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt dit unisex board een soepele, speelse rit in het park en op de piste,</p>
</div>",Jones/Mountain Snowskate/Jones-mountainsnowskate-2425-top-base.png|Jones/Mountain Snowskate/Jones-mountainsnowskate-2425-detail1.png|Jones/Mountain Snowskate/Jones-mountainsnowskate-2425-detail2.png|Jones/Mountain Snowskate/Jones-mountainsnowskate-2425-detail3.png|Jones/Mountain Snowskate/Jones-mountainsnowskate-2425-detail4.png|Jones/Mountain Snowskate/Jones-mountainsnowskate-2425-detail5.png|Jones/Mountain Snowskate/Jones-mountainsnowskate-2425-profile1.png|Jones/Mountain Snowskate/Jones-mountainsnowskate-2425-profile2.png),,length(cm),115,SN-BRD-Jones-mountainsnowskate-115-Black-2425,499.95,Standard,,False,,,Long Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Hybride camber met positieve camber tussen de voeten en opwaartse tip en tail,</li>
        <li><strong>Core omschrijving:</strong> Poplar en Paulownia Classic Core, versterkt met Ash stringers voor stabiliteit,</li>
        <li><strong>Reinforcements:</strong> Strategische Ash versterkingen voor duurzaamheid en absorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor veelzijdigheid en soepele bochten,</li>
    </ul>
    <p>De <strong>United Shapes Object 148</strong> biedt een perfecte balans tussen speelsheid, stabiliteit en duurzaamheid, ideaal voor freestyle-liefhebbers die prestaties combineren met respect voor de natuur,</p>
</div>",Jones,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,Jones/Mountain Snowskate/Jones-mountainsnowskate-top.png,Jones/Mountain Snowskate/Jones-mountainsnowskate-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,50.0,,All Mountain,False,,,,Resort,False,,,
ALCHEMIST,k2-snowboard-alchemist,,K2/ALCHEMIST/K2-alchemist-2425-top-base.png|K2/ALCHEMIST/K2-alchemist-2425-detail1.png|K2/ALCHEMIST/K2-alchemist-2425-detail2.png|K2/ALCHEMIST/K2-alchemist-2425-detail3.png|K2/ALCHEMIST/K2-alchemist-2425-detail4.png|K2/ALCHEMIST/K2-alchemist-2425-detail5.png|K2/ALCHEMIST/K2-alchemist-2425-profile1.png|K2/ALCHEMIST/K2-alchemist-2425-profile2.png),,length(cm)|color,164W|uni,SN-BRD-K2-alchemist-164W-uni-2425,750.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ALCHEMIST/K2-alchemist-top.png,K2/ALCHEMIST/K2-alchemist-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,60.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,159W|uni,SN-BRD-K2-alchemist-159W-uni-2425,750.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ALCHEMIST/K2-alchemist-top.png,K2/ALCHEMIST/K2-alchemist-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,60.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,163|uni,SN-BRD-K2-alchemist-163-uni-2425,750.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ALCHEMIST/K2-alchemist-top.png,K2/ALCHEMIST/K2-alchemist-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,60.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,160|uni,SN-BRD-K2-alchemist-160-uni-2425,750.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ALCHEMIST/K2-alchemist-top.png,K2/ALCHEMIST/K2-alchemist-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,60.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,157|uni,SN-BRD-K2-alchemist-157-uni-2425,750.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ALCHEMIST/K2-alchemist-top.png,K2/ALCHEMIST/K2-alchemist-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,60.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,154|uni,SN-BRD-K2-alchemist-154-uni-2425,750.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ALCHEMIST/K2-alchemist-top.png,K2/ALCHEMIST/K2-alchemist-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,60.0,,All Mountain,False,,,,Resort,False,,,
ANTIDOTE,k2-snowboard-antidote,,K2/ANTIDOTE/K2-antidote-2425-top-base.png|K2/ANTIDOTE/K2-antidote-2425-detail1.png|K2/ANTIDOTE/K2-antidote-2425-detail2.png|K2/ANTIDOTE/K2-antidote-2425-detail3.png|K2/ANTIDOTE/K2-antidote-2425-detail4.png|K2/ANTIDOTE/K2-antidote-2425-detail5.png|K2/ANTIDOTE/K2-antidote-2425-profile1.png|K2/ANTIDOTE/K2-antidote-2425-profile2.png),,length(cm)|color,163W|uni,SN-BRD-K2-antidote-163W-uni-2425,725.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ANTIDOTE/K2-antidote-top.png,K2/ANTIDOTE/K2-antidote-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,100.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,161W|uni,SN-BRD-K2-antidote-161W-uni-2425,725.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ANTIDOTE/K2-antidote-top.png,K2/ANTIDOTE/K2-antidote-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,100.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,158W|uni,SN-BRD-K2-antidote-158W-uni-2425,725.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ANTIDOTE/K2-antidote-top.png,K2/ANTIDOTE/K2-antidote-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,100.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,162|uni,SN-BRD-K2-antidote-162-uni-2425,725.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ANTIDOTE/K2-antidote-top.png,K2/ANTIDOTE/K2-antidote-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,100.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,159|uni,SN-BRD-K2-antidote-159-uni-2425,725.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ANTIDOTE/K2-antidote-top.png,K2/ANTIDOTE/K2-antidote-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,100.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,157|uni,SN-BRD-K2-antidote-157-uni-2425,725.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ANTIDOTE/K2-antidote-top.png,K2/ANTIDOTE/K2-antidote-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,100.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,154|uni,SN-BRD-K2-antidote-154-uni-2425,725.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ANTIDOTE/K2-antidote-top.png,K2/ANTIDOTE/K2-antidote-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,100.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,151|uni,SN-BRD-K2-antidote-151-uni-2425,725.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ANTIDOTE/K2-antidote-top.png,K2/ANTIDOTE/K2-antidote-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,100.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,148|uni,SN-BRD-K2-antidote-148-uni-2425,725.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ANTIDOTE/K2-antidote-top.png,K2/ANTIDOTE/K2-antidote-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,100.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,145|uni,SN-BRD-K2-antidote-145-uni-2425,725.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/ANTIDOTE/K2-antidote-top.png,K2/ANTIDOTE/K2-antidote-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,100.0,,All Mountain,False,,,,Resort,False,,,
EXCAVATOR,k2-snowboard-excavator,,K2/EXCAVATOR/K2-excavator-2425-top-base.png|K2/EXCAVATOR/K2-excavator-2425-detail1.png|K2/EXCAVATOR/K2-excavator-2425-detail2.png|K2/EXCAVATOR/K2-excavator-2425-detail3.png|K2/EXCAVATOR/K2-excavator-2425-detail4.png|K2/EXCAVATOR/K2-excavator-2425-detail5.png|K2/EXCAVATOR/K2-excavator-2425-profile1.png|K2/EXCAVATOR/K2-excavator-2425-profile2.png),,length(cm)|color,162|uni,SN-BRD-K2-excavator-162-uni-2425,690.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/EXCAVATOR/K2-excavator-top.png,K2/EXCAVATOR/K2-excavator-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,60.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,158|uni,SN-BRD-K2-excavator-158-uni-2425,690.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/EXCAVATOR/K2-excavator-top.png,K2/EXCAVATOR/K2-excavator-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,60.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,154|uni,SN-BRD-K2-excavator-154-uni-2425,690.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/EXCAVATOR/K2-excavator-top.png,K2/EXCAVATOR/K2-excavator-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,60.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,150|uni,SN-BRD-K2-excavator-150-uni-2425,690.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/EXCAVATOR/K2-excavator-top.png,K2/EXCAVATOR/K2-excavator-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,60.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,146|uni,SN-BRD-K2-excavator-146-uni-2425,690.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/EXCAVATOR/K2-excavator-top.png,K2/EXCAVATOR/K2-excavator-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,60.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,142|uni,SN-BRD-K2-excavator-142-uni-2425,690.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/EXCAVATOR/K2-excavator-top.png,K2/EXCAVATOR/K2-excavator-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,60.0,,All Mountain,False,,,,Resort,False,,,
MANIFEST,k2-snowboard-manifest,,K2/MANIFEST/K2-manifest-2425-top-base.png|K2/MANIFEST/K2-manifest-2425-detail1.png|K2/MANIFEST/K2-manifest-2425-detail2.png|K2/MANIFEST/K2-manifest-2425-detail3.png|K2/MANIFEST/K2-manifest-2425-detail4.png|K2/MANIFEST/K2-manifest-2425-detail5.png|K2/MANIFEST/K2-manifest-2425-profile1.png|K2/MANIFEST/K2-manifest-2425-profile2.png),,length(cm)|color,164W|uni,SN-BRD-K2-manifest-164W-uni-2425,625.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/MANIFEST/K2-manifest-top.png,K2/MANIFEST/K2-manifest-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,100.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,160W|uni,SN-BRD-K2-manifest-160W-uni-2425,625.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/MANIFEST/K2-manifest-top.png,K2/MANIFEST/K2-manifest-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,100.0,,All Mountain,False,,,,Resort,False,,,
,,,,,,157W|uni,SN-BRD-K2-manifest-157W-uni-2425,625.0,Standard,,False,,,Long Description,True,,K2,Rider level,True,Difficulty rider level rating,False,10,100,,,,Terrain,False,Powder,False,,,K2/MANIFEST/K2-manifest-top.png,K2/MANIFEST/K2-manifest-2425-base.png,,Difficulty flex rating,True,Soft,Stiff,10,100,100.0,,All Mountain,False,,,,Resort,False,,,
