name,slug,description,assets,facets,optionGroups,optionValues,sku,price,taxCategory,stockOnHand,trackInventory,variantAssets,variantFacets,product:brand,product:warranty,product:eanCode,product:quote,product:quoteOwner,product:boardCategory,product:terrain,product:camberProfile,product:profile,product:baseProfile,product:rider,product:taperProfile,product:bindingSize,product:bindingMount,product:edges,product:sidewall,product:core,product:layup1,product:layup2,product:layup3,product:boardbase,variant:descriptionTab1Label,variant:descriptionTab1Visible,variant:descriptionTab1Content,variant:shortdescription,variant:optionTab1Label,variant:optionTab1Visible,variant:optionTab1Bar1Name,variant:optionTab1Bar1Visible,variant:optionTab1Bar1Min,variant:optionTab1Bar1Max,variant:optionTab1Bar1MinLabel,variant:optionTab1Bar1MaxLabel,variant:optionTab1Bar1Rating,variant:optionTab1Bar2Name,variant:optionTab1Bar2Visible,variant:optionTab1Bar2Min,variant:optionTab1Bar2Max,variant:optionTab1Bar2MinLabel,variant:optionTab1Bar2MaxLabel,variant:optionTab1Bar2Rating,variant:optionTab2Label,variant:optionTab2Visible,variant:optionTab2Bar1Name,variant:optionTab2Bar1Visible,variant:optionTab2Bar1MinLabel,variant:optionTab2Bar1MaxLabel,variant:optionTab2Bar1Rating,variant:optionTab2Bar2Name,variant:optionTab2Bar2Visible,variant:optionTab2Bar2MinLabel,variant:optionTab2Bar2MaxLabel,variant:optionTab2Bar2Rating,variant:optionTab2Bar3Name,variant:optionTab2Bar3Visible,variant:optionTab2Bar3MinLabel,variant:optionTab2Bar3MaxLabel,variant:optionTab2Bar3Rating,variant:noseWidth,variant:waistWidth,variant:tailWidth,variant:taper,variant:boardWidth,variant:bootLengthMax,variant:effectiveEdge,variant:averageSidecutRadius,variant:setback,variant:stanceMin,variant:stanceMax,variant:weightKg,variant:bindingSizeVariant,variant:frontPhoto,variant:backPhoto
,,,,,,155|uni,SN-BRD-UnitedShapes-horizon-155-uni-2425,549.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Camber met early rise in tip en tail voor precisie en veelzijdigheid,</li>
        <li><strong>Core omschrijving:</strong> Classic Core met Poplar en Paulownia hout, versterkt met Ash stringers,</li>
        <li><strong>Reinforcements:</strong> Ash stringers voor stabiliteit en schokabsorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis combineert snelheid en milieuvriendelijkheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor lange, stabiele bochten en wendbaarheid in korte draaibewegingen,</li>
    </ul>
    <p>De <strong>United Shapes Horizon 155</strong> is het ideale board voor intermediate rijders die prestaties en plezier willen combineren in een duurzame, hoogwaardige constructie,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Horizon 155</strong> is een veelzijdig snowboard dat carvingprecisie combineert met freestyle-speelsheid, perfect voor intermediate rijders die all-mountain en parkprestaties zoeken,</p>
</div>",Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,50.0,Difficulty flex rating,True,10,100,Soft,Stiff,50.0,Terrain,True,Powder,True,,,70.0,All Mountain,True,,,80.0,Resort,True,,,90.0,29.9,25.6,29.5,0.3999999999999986,"wide(+25,5cm)",30.6,114.0,"7,5",0.0,,,2.95,Med-large,united shapes/horizon/unitedshapes-horizon-top.png,united shapes/horizon/unitedshapes-horizon-2425-base.png
,,,,,,151|uni,SN-BRD-UnitedShapes-horizon-151-uni-2425,549.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Camber met early rise in tip en tail voor precisie en veelzijdigheid,</li>
        <li><strong>Core omschrijving:</strong> Classic Core met Poplar en Paulownia hout, versterkt met Ash stringers,</li>
        <li><strong>Reinforcements:</strong> Ash stringers voor stabiliteit en absorptie in variabele sneeuwcondities,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis combineert snelheid en milieuvriendelijkheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor lange, stabiele bochten en wendbaarheid in korte draaibewegingen,</li>
    </ul>
    <p>De <strong>United Shapes Horizon 151</strong> biedt topprestaties voor snowboarders die veelzijdigheid, stijl en duurzaamheid waarderen in hun rit, en is perfect voor zowel park als all-mountain avonturen,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Horizon 151</strong> is een veelzijdig, duurzaam snowboard dat all-mountain prestaties combineert met freestyle speelsheid, Perfect voor rijders die precisie, pop en veelzijdigheid zoeken, zowel in het park als op de piste,</p>
</div>",Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,50.0,Difficulty flex rating,True,10,100,Soft,Stiff,50.0,Terrain,True,Powder,True,,,70.0,All Mountain,True,,,80.0,Resort,True,,,90.0,29.6,25.3,29.2,0.4000000000000021,standard,30.3,112.0,"7,3",0.0,,,2.69,Sm-med,united shapes/horizon/unitedshapes-horizon-top.png,united shapes/horizon/unitedshapes-horizon-2425-base.png
,,,,,,147|uni,SN-BRD-UnitedShapes-horizon-147-uni-2425,549.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Camber met early rise in tip en tail voor precisie en veelzijdigheid,</li>
        <li><strong>Core omschrijving:</strong> Classic Core met Poplar en Paulownia hout voor lichtgewicht duurzaamheid, versterkt met Ash stringers,</li>
        <li><strong>Reinforcements:</strong> Ash stringers versterken de stabiliteit en demping bij landingen,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor lange, stabiele bochten en korte, wendbare draaien,</li>
    </ul>
    <p>De <strong>United Shapes Horizon 147</strong> is een perfect all-mountain en freestyle snowboard, ideaal voor rijders die veelzijdigheid en prestaties zoeken in een duurzaam en betrouwbaar pakket,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Horizon 147</strong> is een veelzijdig snowboard dat precisie en speelsheid combineert, Perfect voor all-mountain en parkrijden, met duurzame materialen en uitstekende prestaties in zowel poeder als op de piste,</p>
</div>",Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,50.0,Difficulty flex rating,True,10,100,Soft,Stiff,50.0,Terrain,True,Powder,True,,,70.0,All Mountain,True,,,80.0,Resort,True,,,90.0,29.3,25.0,28.9,0.4000000000000021,standard,30.0,110.0,7,0.0,,,2.57,Sm-med,united shapes/horizon/unitedshapes-horizon-top.png,united shapes/horizon/unitedshapes-horizon-2425-base.png
,,,,,,143|uni,SN-BRD-UnitedShapes-horizon-143-uni-2425,549.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Camber met subtiele early rise in tip en tail voor precisie en veelzijdigheid,</li>
        <li><strong>Core omschrijving:</strong> Classic Core met Poplar en Paulownia hout voor lichtgewicht duurzaamheid, versterkt met Ash stringers,</li>
        <li><strong>Reinforcements:</strong> Strategisch geplaatste Ash stringers bieden stabiliteit en absorptie bij landingen,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor stabiliteit en soepele bochten,</li>
    </ul>
    <p>De <strong>United Shapes Horizon 143</strong> combineert precisie en speelsheid in een veelzijdig pakket, Dit snowboard is perfect voor rijders die plezier en prestaties willen maximaliseren, ongeacht de sneeuwcondities,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Horizon 143</strong> is een veelzijdig snowboard, ideaal voor freestyle en all-mountain rijden, Met een directionele twin-vorm en een duurzame constructie biedt het board precisie, grip en speelsheid, zowel op de piste als in diepe poeder,</p>
</div>",Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,50.0,Difficulty flex rating,True,10,100,Soft,Stiff,50.0,Terrain,True,Powder,True,,,70.0,All Mountain,True,,,80.0,Resort,True,,,90.0,29.0,24.7,28.6,0.3999999999999986,standard,29.7,108.0,"6,8",0.0,,,2.45,Sm-med,united shapes/horizon/unitedshapes-horizon-top.png,united shapes/horizon/unitedshapes-horizon-2425-base.png
Object,unitedshapes-snowboard-object,"
<div class=""short-description"">
    <p>De <strong>United Shapes Object 144</strong> is een speelse, freestyle-georiënteerde twin voor snowboarders die zich willen uitleven in het park en soepel door het resort willen cruisen, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt deze unisex shape ultieme veelzijdigheid en plezier, van beginners tot gevorderden,</p>
</div>",united shapes/object/unitedshapes-object-2425-top-base.png|united shapes/object/unitedshapes-object-2425-detail1.png|united shapes/object/unitedshapes-object-2425-detail2.png|united shapes/object/unitedshapes-object-2425-detail3.png|united shapes/object/unitedshapes-object-2425-detail4.png|united shapes/object/unitedshapes-object-2425-detail5.png|united shapes/object/unitedshapes-object-2425-profile1.png|united shapes/object/unitedshapes-object-2425-profile2.png),"Collection:2024/2025|Sport:snowboarding|Product:snowboard|Brand:UnitedShapes|Board type:snowboard|terrain:Freestyle|Board length(cm):144|Boardwidth:ultra wide(+27,5cm)|Board profile:True twin|Camber profile: Camber rocker|Base profile:Flatbase|Taperprofile:non-tapered|Rider:Uni|Rider level:Intermediate|Riderweight-max(kg):64|boot length-max(cm):29|Bindingsize:Sm-med|sustainability: sustainable|Sustainability:B-corp|Sustainability:Bio Resin|Sustainability:local wood|Sustainability:recycled Base|Featured:home slider|Warranty(yr):2",length(cm)|color,144|uni,SN-BRD-UnitedShapes-object-144-uni-2425,499.0,Standard,999999,True,,,United Shapes,2,7630694105823.0,,,snowboard,Freestyle,Camber rocker,True twin,Flatbase,Uni,non-tapered,Bindingsize:Sm-med,,,Sidewall,"Sustainably harvested, Poplar, Paulownia, Ash woods",,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Hybride camber met positieve camber tussen de voeten, vlakke zones en opwaartse tip en tail,</li>
        <li><strong>Core omschrijving:</strong> Klassieke kern van Poplar en Paulownia, versterkt met Ash stringers voor kracht en flexibiliteit,</li>
        <li><strong>Reinforcements:</strong> Strategisch geplaatste stringers voor stabiliteit en duurzaamheid,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en milieuvriendelijkheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor veelzijdigheid en moeiteloze bochten,</li>
    </ul>
    <p>De <strong>United Shapes Object 144</strong> combineert duurzaamheid, prestaties en speelsheid, waardoor het een perfecte keuze is voor freestyle-liefhebbers die een milieuvriendelijke en betrouwbare partner zoeken voor het verkennen van het park en daarbuiten,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Object 144</strong> is een speelse, freestyle-georiënteerde twin voor snowboarders die zich willen uitleven in het park en soepel door het resort willen cruisen, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt deze unisex shape ultieme veelzijdigheid en plezier, van beginners tot gevorderden,</p>
</div>",Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,50.0,Difficulty flex rating,True,10,100,Soft,Stiff,50.0,Terrain,True,Powder,True,,,60.0,All Mountain,True,,,60.0,Resort,True,,,100.0,28.0,240.0,28.0,0.0,"ultra wide(+27,5cm)",29.0,107.4,7,0.0,,,251.0,Sm-med,united shapes/object/unitedshapes-object-top.png,united shapes/object/unitedshapes-object-2425-base.png
,,,,,,160|uni,SN-BRD-UnitedShapes-object-160-uni-2425,499.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Hybride camber met positieve camber tussen de voeten, vlakke zones en een opwaartse tip en tail,</li>
        <li><strong>Core omschrijving:</strong> Classic Core met Poplar en Paulownia hout, versterkt met Ash stringers voor een levendig en duurzaam ontwerp,</li>
        <li><strong>Reinforcements:</strong> Strategisch geplaatste Ash stringers voor stabiliteit en schokabsorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor duurzaamheid en snelheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor stabiliteit, soepele bochten en veelzijdige prestaties,</li>
    </ul>
    <p>De <strong>United Shapes Object 160</strong> biedt een perfecte mix van freestyle-speelsheid en all-mountain veelzijdigheid, Ontworpen met duurzaamheid en prestaties in gedachten, is dit snowboard ideaal voor rijders die progressie en plezier willen combineren met een bewuste impact,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Object 160</strong> is een veelzijdig freestyle snowboard met een true twin shape, hybride camberprofiel en een speelse flex, Ontworpen voor snowboarders van elk niveau, combineert dit board duurzaamheid en veelzijdige prestaties,</p>
</div>",Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,50.0,Difficulty flex rating,True,10,100,Soft,Stiff,50.0,Terrain,True,Powder,True,,,60.0,All Mountain,True,,,60.0,Resort,True,,,100.0,30.0,25.7,30.0,0.0,"wide(+25,5cm)",30.7,120.8,"8,2",0.0,,,325.0,Med-large,united shapes/object/unitedshapes-object-top.png,united shapes/object/unitedshapes-object-2425-base.png
,,,,,,156|uni,SN-BRD-UnitedShapes-object-156-uni-2425,499.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Hybride camber met positieve camber tussen de voeten, vlakke zones en opwaartse tip en tail,</li>
        <li><strong>Core omschrijving:</strong> Poplar en Paulownia Classic Core, versterkt met Ash stringers voor kracht en een levendig gevoel,</li>
        <li><strong>Reinforcements:</strong> Strategisch geplaatste Ash stringers voor extra stabiliteit en absorptie bij landingen,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor veelzijdigheid, stabiliteit en soepele bochten,</li>
    </ul>
    <p>De <strong>United Shapes Object 156</strong> biedt speelse freestyle-prestaties en dagelijkse resortvriendelijke veelzijdigheid, Met een milieubewuste constructie, levendige flex en een focus op duurzaamheid is dit board een uitstekende keuze voor creatieve rijders,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Object 156</strong> is een veelzijdig freestyle twin snowboard voor alle niveaus, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt het geweldige prestaties in het park en op de piste,</p>
</div>",Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,50.0,Difficulty flex rating,True,10,100,Soft,Stiff,50.0,Terrain,True,Powder,True,,,60.0,All Mountain,True,,,60.0,Resort,True,,,100.0,29.5,25.3,29.5,0.0,standard,30.3,117.4,"7,9",0.0,,,31.0,Sm-med,united shapes/object/unitedshapes-object-top.png,united shapes/object/unitedshapes-object-2425-base.png
,,,,,,152|uni,SN-BRD-UnitedShapes-object-152-uni-2425,499.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Hybride camber met positieve camber tussen de voeten, vlakke zones en opwaartse tip en tail,</li>
        <li><strong>Core omschrijving:</strong> Poplar en Paulownia Classic Core, versterkt met Ash stringers voor kracht en respons,</li>
        <li><strong>Reinforcements:</strong> Strategisch geplaatste Ash stringers voor extra duurzaamheid en landingsabsorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis met hoge snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor soepele bochten en veelzijdige prestaties,</li>
    </ul>
    <p>De <strong>United Shapes Object 152</strong> biedt een perfecte balans tussen speelsheid, grip en duurzaamheid, Ideaal voor freestyle en resort riding, met respect voor het milieu,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Object 152</strong> is een veelzijdige freestyle twin voor snowboarders van alle niveaus, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt dit unisex board controle in het park en soepele bochten op de piste,</p>
</div>",Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,50.0,Difficulty flex rating,True,10,100,Soft,Stiff,50.0,Terrain,True,Powder,True,,,60.0,All Mountain,True,,,60.0,Resort,True,,,100.0,29.0,24.9,29.0,0.0,standard,29.9,114.1,"7,6",0.0,,,275.0,Sm-med,united shapes/object/unitedshapes-object-top.png,united shapes/object/unitedshapes-object-2425-base.png
,,,,,,148|uni,SN-BRD-UnitedShapes-object-148-uni-2425,499.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,"
<div class=""product-details"">
    <h2>Belangrijkste kenmerken:</h2>
    <ul>
        <li><strong>Profiel omschrijving:</strong> Hybride camber met positieve camber tussen de voeten en opwaartse tip en tail,</li>
        <li><strong>Core omschrijving:</strong> Poplar en Paulownia Classic Core, versterkt met Ash stringers voor stabiliteit,</li>
        <li><strong>Reinforcements:</strong> Strategische Ash versterkingen voor duurzaamheid en absorptie,</li>
        <li><strong>Base omschrijving:</strong> Gerecyclede basis voor snelheid en duurzaamheid,</li>
        <li><strong>Sidewalls:</strong> Elliptische sidecut voor veelzijdigheid en soepele bochten,</li>
    </ul>
    <p>De <strong>United Shapes Object 148</strong> biedt een perfecte balans tussen speelsheid, stabiliteit en duurzaamheid, ideaal voor freestyle-liefhebbers die prestaties combineren met respect voor de natuur,</p>
</div>","
<div class=""short-description"">
    <p>De <strong>United Shapes Object 148</strong> is een veelzijdige freestyle twin voor snowboarders van alle niveaus, Met een hybride camberprofiel, zachte flex en duurzame materialen biedt dit unisex board een soepele, speelse rit in het park en op de piste,</p>
</div>",Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,50.0,Difficulty flex rating,True,10,100,Soft,Stiff,50.0,Terrain,True,Powder,True,,,60.0,All Mountain,True,,,60.0,Resort,True,,,100.0,28.5,24.5,28.5,0.0,standard,29.5,110.7,"7,3",0.0,,,262.0,Sm-med,united shapes/object/unitedshapes-object-top.png,united shapes/object/unitedshapes-object-2425-base.png
Transmission,unitedshapes-snowboard-transmission,,united shapes/transmission/unitedshapes-transmission-2425-top-base.png|united shapes/transmission/unitedshapes-transmission-2425-detail1.png|united shapes/transmission/unitedshapes-transmission-2425-detail2.png|united shapes/transmission/unitedshapes-transmission-2425-detail3.png|united shapes/transmission/unitedshapes-transmission-2425-detail4.png|united shapes/transmission/unitedshapes-transmission-2425-detail5.png|united shapes/transmission/unitedshapes-transmission-2425-profile1.png|united shapes/transmission/unitedshapes-transmission-2425-profile2.png),"Collection:2024/2025|Sport:snowboarding|Product:snowboard|Brand:UnitedShapes|Board type:snowboard|terrain:All mountain|Board length(cm):159|Boardwidth:wide(+25,5cm)|Board profile:directional|Camber profile: Camber|Base profile:Flatbase|Taperprofile:tapered|Rider:Uni|Rider level:Expert|Riderweight-max(kg):95+|boot length-max(cm):31,7|Bindingsize:Med-large|sustainability: sustainable|Sustainability:B-corp|Sustainability:Bio Resin|Sustainability:local wood|Sustainability:recycled Base|Warranty(yr):2",length(cm)|color,159|uni,SN-BRD-UnitedShapes-transmission-159-uni-2425,599.0,Standard,999999,True,,,United Shapes,2,7630052225538.0,,,snowboard,All mountain,Camber,directional,Flatbase,Uni,tapered,Bindingsize:Med-large,,,Sidewall,"Sustainably harvested, lightweight  Poplar, Paulownia, Ash woods,",,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,90.0,Difficulty flex rating,True,10,100,Soft,Stiff,90.0,Terrain,True,Powder,True,,,60.0,All Mountain,True,,,70.0,Resort,True,,,30.0,31.4,26.7,30.8,0.5999999999999979,"wide(+25,5cm)",31.7,124.5,"8,5",15.0,,,3.0,Med-large,united shapes/transmission/unitedshapes-transmission-top.png,united shapes/transmission/unitedshapes-transmission-2425-base.png
,,,,,,154|uni,SN-BRD-UnitedShapes-transmission-154-uni-2425,599.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,90.0,Difficulty flex rating,True,10,100,Soft,Stiff,90.0,Terrain,True,Powder,True,,,60.0,All Mountain,True,,,70.0,Resort,True,,,30.0,31.0,26.3,30.4,0.6000000000000014,"wide(+25,5cm)",31.3,121.0,"8,0",15.0,,,2.85,Med-large,united shapes/transmission/unitedshapes-transmission-top.png,united shapes/transmission/unitedshapes-transmission-2425-base.png
